,Date,bitcoin_Price,ethereum_Price,avax_Price,binance_Price,doge_Price,cardano_Price,polkadot_Price,ripple_Price,solana_Price,tron_Price
333,2023-01-26 00:00:00 UTC+0,23015.0910227,1602.45941802,18.10185783,304.7555167,0.08640725,0.38002493,6.47414932,0.40960061,24.36068004,0.06174319
334,2023-01-25 00:00:00 UTC+0,23090.26264751,1612.93445013,17.80526616,307.08833773,0.08661471,0.37365317,6.40267799,0.41720772,24.54827342,0.0618456
335,2023-01-24 00:00:00 UTC+0,22637.17409426,1556.40644755,17.01271002,300.35453635,0.08386375,0.35878012,6.1888233,0.40803454,22.78917596,0.06021574
336,2023-01-23 00:00:00 UTC+0,22924.28789714,1626.81858103,17.97393071,305.19271842,0.08850278,0.37514893,6.5623409,0.42419087,24.32756015,0.0627508
337,2023-01-22 00:00:00 UTC+0,22722.69890446,1628.03547649,17.35948064,303.20169882,0.08830606,0.37656802,6.2106206,0.40067527,24.22343783,0.06172165
338,2023-01-21 00:00:00 UTC+0,22779.17910672,1626.13589908,16.88525318,299.09919314,0.0847345,0.36870299,6.24305634,0.40330647,24.58782367,0.06173438
339,2023-01-20 00:00:00 UTC+0,22696.62603876,1660.4249992,17.52799669,305.16998758,0.08644139,0.36466967,6.26126852,0.41350572,25.56751391,0.0628478
340,2023-01-19 00:00:00 UTC+0,21079.25272303,1551.52789915,16.1793502,294.63020486,0.08160661,0.33810034,5.80280614,0.39298452,21.431922,0.06010896
341,2023-01-18 00:00:00 UTC+0,20673.07691571,1511.94476434,15.82120004,286.96748085,0.08020503,0.32688087,5.64999828,0.37961629,20.8684071,0.05899518
342,2023-01-17 00:00:00 UTC+0,21137.06061988,1565.56282536,17.14374882,299.18629522,0.08288864,0.34526601,5.95251103,0.38736307,22.8423141,0.06172268
343,2023-01-16 00:00:00 UTC+0,21178.99392115,1575.8942679,16.75575152,298.94493593,0.08365635,0.35027366,5.81053875,0.38629589,23.59246084,0.06242783
344,2023-01-15 00:00:00 UTC+0,20881.54670862,1552.88415134,16.80767319,302.17990345,0.08623835,0.35076098,5.93134366,0.38470584,22.92188583,0.06236884
345,2023-01-14 00:00:00 UTC+0,20962.88792619,1551.16966557,16.93233218,305.2434214,0.0873235,0.35224113,6.02310558,0.39504518,24.22015506,0.061828
346,2023-01-13 00:00:00 UTC+0,19941.25779193,1451.59551826,15.98320997,293.87506947,0.08449077,0.34584771,5.40361149,0.38614741,18.32268266,0.06009739
347,2023-01-12 00:00:00 UTC+0,18856.25656025,1416.44762216,15.46503761,287.85802125,0.08032742,0.3295957,5.23416804,0.37490837,16.61045119,0.05713296
348,2023-01-11 00:00:00 UTC+0,17944.39490872,1389.22685179,15.88830528,284.90533767,0.07818558,0.323306,5.1371094,0.37336499,16.37124085,0.0565395
349,2023-01-10 00:00:00 UTC+0,17440.8896371,1335.2120806,12.72719404,277.26199122,0.07779961,0.32253804,4.92041164,0.35090077,16.20438933,0.05486962
350,2023-01-09 00:00:00 UTC+0,17188.79220898,1321.35254945,12.20164785,272.87589577,0.07576234,0.31711518,4.89376262,0.34914622,16.28910077,0.05464705
351,2023-01-08 00:00:00 UTC+0,17142.8913201,1289.97114269,12.09033077,275.00663864,0.07367021,0.2971862,4.80486348,0.34490244,14.41475319,0.0540709
352,2023-01-07 00:00:00 UTC+0,16946.84183076,1264.05668502,11.7471011,261.40894242,0.07218383,0.27675643,4.66695284,0.34427947,13.09624566,0.05203856
353,2023-01-06 00:00:00 UTC+0,16956.67915435,1269.52956752,11.78596251,259.99757539,0.0724703,0.27865403,4.68477764,0.34463275,13.53355706,0.05250388
354,2023-01-05 00:00:00 UTC+0,16824.9974381,1250.24664234,11.73547984,256.38030075,0.07143949,0.26900728,4.61778182,0.33752336,13.42009061,0.05368407
355,2023-01-04 00:00:00 UTC+0,16847.07061371,1256.47149125,12.07721647,259.01153003,0.07318159,0.26782272,4.63054978,0.34763621,13.43522425,0.05475409
356,2023-01-03 00:00:00 UTC+0,16667.50679172,1214.08077873,11.3814638,246.01742966,0.0704482,0.25274853,4.52554605,0.34347133,13.36710602,0.05477846
357,2023-01-02 00:00:00 UTC+0,16657.09361854,1213.10292511,11.15184547,245.10027607,0.07137305,0.2534943,4.48632452,0.34797622,11.26538672,0.05510688
358,2023-01-01 00:00:00 UTC+0,16608.06613526,1199.6319455,10.86228963,244.07332535,0.07017213,0.24977648,4.36951071,0.33850167,9.98325438,0.05477849
359,2022-12-31 00:00:00 UTC+0,16535.55933247,1195.36489004,10.8949262,246.08669865,0.07017081,0.24558897,4.30906679,0.33893965,9.95465358,0.05448944
360,2022-12-30 00:00:00 UTC+0,16608.08390999,1199.49729145,10.86872874,245.80529648,0.06837027,0.24562252,4.3234893,0.34513106,9.89202127,0.05439293
361,2022-12-29 00:00:00 UTC+0,16635.4853203,1200.86392874,10.98467847,246.42370035,0.07097372,0.24400512,4.3093998,0.34236024,9.70092854,0.05401675
362,2022-12-28 00:00:00 UTC+0,16536.79655259,1189.16149201,11.19242722,244.27693403,0.0703415,0.24809683,4.28192803,0.35593092,9.74908854,0.054122
363,2022-12-27 00:00:00 UTC+0,16700.45180825,1211.18140888,11.64461451,246.54824235,0.07369183,0.26024683,4.47905597,0.36716253,11.08908313,0.05413518
364,2022-12-26 00:00:00 UTC+0,16910.82084577,1227.31417863,11.7166255,244.19330861,0.07566637,0.26542812,4.57092467,0.36576696,11.32151207,0.05454857
365,2022-12-25 00:00:00 UTC+0,16834.89442107,1218.67538964,11.68449769,243.12757289,0.07596072,0.25925025,4.4968794,0.34593347,11.38586804,0.05481997
366,2022-12-24 00:00:00 UTC+0,16845.55534901,1220.94086787,11.67769248,244.74139103,0.07757716,0.25930227,4.4550175,0.35228299,11.45092703,0.05479393
367,2022-12-23 00:00:00 UTC+0,16793.67158693,1220.71668607,11.79427492,246.38353345,0.07724401,0.25965524,4.47713637,0.35468314,11.79291632,0.05425524
368,2022-12-22 00:00:00 UTC+0,16816.40453235,1217.20981245,11.83946318,245.79911748,0.07691992,0.25660862,4.53179549,0.34956842,11.80304139,0.05552482
369,2022-12-21 00:00:00 UTC+0,16819.90770721,1213.76746082,11.69727549,245.98885344,0.07370401,0.25333584,4.48389102,0.34579546,12.14277608,0.05490525
370,2022-12-20 00:00:00 UTC+0,16901.00821166,1217.42556111,11.95817805,251.43650901,0.07490099,0.25884335,4.60915171,0.3484229,12.27048582,0.05494061
371,2022-12-19 00:00:00 UTC+0,16438.57041725,1167.03327007,11.3793673,240.45148252,0.07130295,0.25275933,4.47654915,0.33873255,11.93246033,0.05356004
372,2022-12-18 00:00:00 UTC+0,16748.88627731,1183.14545323,11.91807087,251.04104226,0.07845558,0.26596142,4.65571935,0.34988478,12.37178052,0.05375888
373,2022-12-17 00:00:00 UTC+0,16780.46589023,1187.0959451,11.95817707,242.23766302,0.07918626,0.26701163,4.70802266,0.35465162,12.5045852,0.05485128
374,2022-12-16 00:00:00 UTC+0,16635.51796165,1166.92185185,11.84954142,231.19908087,0.07583235,0.26378973,4.657104,0.35152163,12.28684669,0.05294777
375,2022-12-15 00:00:00 UTC+0,17346.01979489,1265.7922137,13.16988168,258.34212094,0.08471341,0.30003068,5.22647219,0.37780051,14.03503165,0.0557463
376,2022-12-14 00:00:00 UTC+0,17803.80024145,1307.54901648,13.72582088,267.68631156,0.08829036,0.30802135,5.21262361,0.38514418,14.12274313,0.05559894
377,2022-12-13 00:00:00 UTC+0,17777.03320497,1320.43664201,13.75354912,271.99227701,0.09101538,0.31383854,5.28032524,0.39534303,13.87638474,0.05451595
378,2022-12-12 00:00:00 UTC+0,17206.45910193,1274.97362496,13.00033555,276.11028593,0.09023476,0.30693321,5.17275396,0.38724669,13.32273631,0.05353595
379,2022-12-11 00:00:00 UTC+0,17164.44853918,1267.16081837,13.03180957,285.69431907,0.09300128,0.30849746,5.18509705,0.38268028,13.46804111,0.0542018
380,2022-12-10 00:00:00 UTC+0,17214.8346361,1271.14969194,13.54139623,289.59125306,0.09675152,0.31370534,5.29944818,0.38847867,13.63143312,0.05508998
381,2022-12-09 00:00:00 UTC+0,17208.64259732,1267.30485607,13.50894366,287.37681808,0.09708306,0.31288491,5.3203248,0.39077598,13.63625354,0.05489476
382,2022-12-08 00:00:00 UTC+0,17279.1412598,1283.67668447,13.45952431,291.50169654,0.09880048,0.3152846,5.44267719,0.39558456,13.72653448,0.05468876
383,2022-12-07 00:00:00 UTC+0,16916.29045991,1235.90745377,13.32351746,285.61528258,0.09611886,0.31129409,5.31844907,0.38526855,13.5436233,0.05338997
384,2022-12-06 00:00:00 UTC+0,17161.58789635,1275.56719186,13.72377151,291.50086611,0.1005977,0.31935142,5.51891347,0.39335719,14.34256612,0.05389099
385,2022-12-05 00:00:00 UTC+0,17066.04991403,1267.77768135,13.68795397,290.3895528,0.10209695,0.32148077,5.51721399,0.39194874,13.90678549,0.05369931
386,2022-12-04 00:00:00 UTC+0,17214.85639569,1286.70555602,14.00597588,294.00720047,0.10477153,0.32439719,5.62581967,0.39221362,13.78271942,0.05348424
387,2022-12-03 00:00:00 UTC+0,17027.86022161,1249.70489847,13.51913789,292.92416781,0.10035804,0.32177061,5.54185104,0.39065269,13.39445076,0.05407394
388,2022-12-02 00:00:00 UTC+0,17194.38955499,1300.57299815,13.64998155,295.31527487,0.10258575,0.32107007,5.6544623,0.39852478,13.78208466,0.05477484
389,2022-12-01 00:00:00 UTC+0,17092.32494593,1285.48201429,12.97335736,294.24270471,0.10234411,0.31673422,5.44412444,0.39967026,13.57919366,0.05454416
390,2022-11-30 00:00:00 UTC+0,17279.61123835,1302.16217766,13.22983573,302.54654238,0.10740235,0.32039183,5.50153423,0.41082747,14.23306589,0.05500553
391,2022-11-29 00:00:00 UTC+0,16530.23361964,1221.74515174,12.52790823,296.81764554,0.10209869,0.31038653,5.33344,0.40032694,13.40429621,0.05356212
392,2022-11-28 00:00:00 UTC+0,16216.13587962,1168.35895775,12.45996455,293.56669533,0.09507718,0.30657018,5.1348475,0.3894907,13.33154555,0.05299679
393,2022-11-27 00:00:00 UTC+0,16417.86801286,1192.46920318,12.85365876,307.41158151,0.0986562,0.31229881,5.29270424,0.39623863,14.10377663,0.05324146
394,2022-11-26 00:00:00 UTC+0,16448.29288651,1204.53012883,12.74309415,310.95639958,0.08885312,0.31335583,5.29767456,0.39594761,14.15945796,0.05277136
395,2022-11-25 00:00:00 UTC+0,16508.99541496,1197.77123423,12.80865706,300.39310911,0.08936721,0.31459992,5.26574331,0.40808951,14.02207633,0.0529198
396,2022-11-24 00:00:00 UTC+0,16615.17373245,1204.65310492,12.96277974,300.3303712,0.08153923,0.31641618,5.39460441,0.40257228,14.58829173,0.05285612
397,2022-11-23 00:00:00 UTC+0,16643.12837859,1186.31744255,13.02654124,298.16748654,0.08197536,0.31891576,5.44499375,0.38206891,14.39238416,0.05181811
398,2022-11-22 00:00:00 UTC+0,16188.31966886,1135.91914719,12.32067099,266.1626806,0.07851468,0.31159974,5.26889633,0.37537759,12.42500226,0.05062285
399,2022-11-21 00:00:00 UTC+0,15783.53660314,1107.60449972,11.84260642,254.04724703,0.07476617,0.30478671,5.1919426,0.36476692,11.85860767,0.05153731
400,2022-11-20 00:00:00 UTC+0,16278.69241835,1142.19904513,12.1836677,264.24562901,0.0770328,0.31199575,5.28865684,0.36114099,12.24419039,0.05004003
401,2022-11-19 00:00:00 UTC+0,16705.93354446,1218.09607344,12.87511495,272.35155017,0.08447788,0.32818176,5.59743876,0.3843004,12.85892993,0.05210735
402,2022-11-18 00:00:00 UTC+0,16691.95115004,1212.04346911,12.98980014,273.79748993,0.08467145,0.32591168,5.64250892,0.38260099,13.25924869,0.05065796
403,2022-11-17 00:00:00 UTC+0,16682.15550317,1199.47197421,12.86914845,267.82044891,0.08463279,0.32471543,5.66562279,0.38162198,13.62491952,0.0500188
404,2022-11-16 00:00:00 UTC+0,16643.55684317,1214.78531883,13.05409028,271.5413189,0.08538426,0.33232904,5.70470735,0.37568993,14.25365755,0.05016948
405,2022-11-15 00:00:00 UTC+0,16882.60380187,1252.07851292,13.48991867,276.82160214,0.08701376,0.33682299,5.91375905,0.38881998,14.30492166,0.05067339
406,2022-11-14 00:00:00 UTC+0,16574.66268308,1239.45221004,13.08781483,278.21607821,0.08564103,0.33104202,5.84687532,0.3753844,13.95461807,0.04997442
407,2022-11-13 00:00:00 UTC+0,16316.65000383,1220.54790122,13.04233768,276.23118442,0.08497335,0.32915663,5.73491177,0.33925598,13.11719234,0.0508197
408,2022-11-12 00:00:00 UTC+0,16794.97433727,1255.02480574,13.05720546,282.40300956,0.08785561,0.33912285,5.76783064,0.36340919,14.53946726,0.05493448
409,2022-11-11 00:00:00 UTC+0,16973.13282121,1286.24421478,14.07619869,289.69420267,0.08484685,0.35455275,5.73371335,0.38347296,16.34374153,0.05569291
410,2022-11-10 00:00:00 UTC+0,17599.92899996,1298.61698602,15.39457291,303.82158881,0.08992532,0.36799938,5.96882917,0.39505982,17.61869024,0.05770692
411,2022-11-09 00:00:00 UTC+0,15958.89299157,1101.90054001,12.96084213,267.32681041,0.07456107,0.3176985,5.41730616,0.33327853,14.03870734,0.05376968
412,2022-11-08 00:00:00 UTC+0,18511.30091728,1332.4867131,15.99306577,327.83436663,0.08788728,0.37109431,6.2890844,0.40564052,24.28657715,0.0586651
413,2022-11-07 00:00:00 UTC+0,20718.83661689,1575.17641632,18.11927637,338.85873767,0.11150004,0.4052979,7.16188269,0.46892145,29.87704963,0.06297824
414,2022-11-06 00:00:00 UTC+0,20944.26713957,1574.42749252,18.29182281,338.94793158,0.11479146,0.40372501,6.82314051,0.47099407,32.73227238,0.06274937
415,2022-11-05 00:00:00 UTC+0,21292.61092763,1627.94086083,19.60919401,349.31184331,0.12443362,0.42630487,7.01386518,0.49379919,36.82377575,0.06363695
416,2022-11-04 00:00:00 UTC+0,21151.98918328,1646.07573123,19.46182207,354.44654015,0.12630231,0.42195791,7.0730275,0.5012797,33.75309953,0.06393968
417,2022-11-03 00:00:00 UTC+0,20223.05797236,1532.2367347,18.05054231,329.95295366,0.12260776,0.38961732,6.43055672,0.45541476,30.87868425,0.06178844
418,2022-11-02 00:00:00 UTC+0,20144.64240575,1520.28197306,17.88218022,320.30156174,0.127923,0.38565826,6.24284844,0.45060166,30.7780372,0.06155785
419,2022-11-01 00:00:00 UTC+0,20494.47773938,1580.78248489,18.64579163,324.29292122,0.14242363,0.40143646,6.47356964,0.46461664,32.2524915,0.06284847
420,2022-10-31 00:00:00 UTC+0,20594.74090947,1581.64855076,19.40064222,327.97580876,0.12772415,0.40815596,6.65875872,0.46507493,32.79307443,0.06352914
421,2022-10-30 00:00:00 UTC+0,20640.63525464,1592.95295195,18.27557329,313.22579411,0.11675574,0.4055636,6.65228644,0.45809616,32.97518143,0.06313039
422,2022-10-29 00:00:00 UTC+0,20829.5504865,1621.84159368,18.31340835,304.61144252,0.1217025,0.42126108,6.6436915,0.47046778,32.88288327,0.06416933
423,2022-10-28 00:00:00 UTC+0,20598.342158,1555.23750905,18.32175584,298.30680635,0.08402616,0.40433132,6.5187783,0.47415529,32.12029713,0.0635313
424,2022-10-27 00:00:00 UTC+0,20291.37803728,1514.14582206,16.89149105,286.75994669,0.07684587,0.38838555,6.32952354,0.46179853,30.61043555,0.0629811
425,2022-10-26 00:00:00 UTC+0,20765.96927716,1565.94748997,17.01307021,290.31198091,0.07292846,0.40317575,6.46784279,0.46958213,31.28158047,0.06341894
426,2022-10-25 00:00:00 UTC+0,20085.66731637,1460.27862286,16.68151945,284.41177686,0.06291187,0.40101106,6.43203329,0.46095994,30.91582029,0.06240238
427,2022-10-24 00:00:00 UTC+0,19338.11898156,1343.99537911,15.76077592,274.06455449,0.05916133,0.357718,5.91575561,0.45322427,28.31361476,0.06138505
428,2022-10-23 00:00:00 UTC+0,19564.42102959,1363.95013363,16.30116101,276.01775154,0.06035552,0.36194735,5.95842911,0.4685753,29.28375191,0.06188992
429,2022-10-22 00:00:00 UTC+0,19206.00331498,1313.64888218,15.68183977,270.50131518,0.05967218,0.35133205,5.84696554,0.46540535,28.01430785,0.06161608
430,2022-10-21 00:00:00 UTC+0,19166.51046539,1299.81096432,15.7130219,269.8041346,0.05930829,0.34913523,5.8337054,0.46087829,28.09794632,0.06163519
431,2022-10-20 00:00:00 UTC+0,19050.08250404,1282.99786196,15.17739692,269.06276358,0.05947036,0.34004886,5.88053488,0.44703549,28.0355443,0.06219184
432,2022-10-19 00:00:00 UTC+0,19130.34713803,1285.40371528,15.1029181,272.04944243,0.05866668,0.34983941,6.10565262,0.45385304,28.87552846,0.06160988
433,2022-10-18 00:00:00 UTC+0,19331.33528435,1310.93752646,15.86281836,273.08747568,0.05975485,0.36208521,6.15387545,0.46595441,30.15298061,0.06217938
434,2022-10-17 00:00:00 UTC+0,19543.35346026,1331.37397126,16.17686095,275.54116594,0.05993639,0.37242538,6.25244692,0.47987123,31.2111231,0.06263139
435,2022-10-16 00:00:00 UTC+0,19260.78363149,1306.92792673,15.75292238,272.50414423,0.05892752,0.37022671,6.18444423,0.47661524,30.16763117,0.06185994
436,2022-10-15 00:00:00 UTC+0,19065.80032822,1274.3257603,15.42880912,268.16020257,0.05851482,0.36394494,6.04954159,0.48167929,29.57276209,0.06174445
437,2022-10-14 00:00:00 UTC+0,19179.63276453,1297.07971699,15.67752852,269.47407247,0.05862206,0.36660428,6.04333866,0.48847751,30.00572417,0.06406831
438,2022-10-13 00:00:00 UTC+0,19383.48050592,1288.19908499,15.67115091,271.86789965,0.05966743,0.37724303,6.11686684,0.48020094,30.51481144,0.06099594
439,2022-10-12 00:00:00 UTC+0,19058.62803974,1279.88330755,15.94691569,271.36643088,0.06028287,0.39087219,6.17843721,0.48533426,30.78828822,0.06160412
440,2022-10-11 00:00:00 UTC+0,19142.69476739,1291.08165967,16.24277779,271.88589946,0.05953531,0.40207283,6.26137565,0.49732425,31.96971298,0.06283113
441,2022-10-10 00:00:00 UTC+0,19448.14900176,1322.26975522,16.90026486,278.21101434,0.06213816,0.42267552,6.47421552,0.53422924,32.90519327,0.06247459
442,2022-10-09 00:00:00 UTC+0,19418.03798924,1322.99728385,16.90243586,276.20000444,0.06166287,0.42219844,6.30724843,0.51664552,32.60000089,0.06211018
443,2022-10-08 00:00:00 UTC+0,19457.30895125,1315.50049098,16.7853592,282.13807612,0.06186984,0.4252981,6.30303913,0.51603273,32.91839238,0.06257794
444,2022-10-07 00:00:00 UTC+0,19949.05104142,1332.51698198,16.90461505,284.68314709,0.06350033,0.42899114,6.33520517,0.49355102,33.33775389,0.06276193
445,2022-10-06 00:00:00 UTC+0,20161.83061499,1351.70952713,17.0377831,293.99476571,0.06463787,0.43145491,6.43424309,0.49018877,34.09322258,0.06242657
446,2022-10-05 00:00:00 UTC+0,20345.39852011,1352.83714046,17.37370341,296.47861386,0.06614453,0.43641161,6.49563401,0.48035598,34.12979146,0.06236868
447,2022-10-04 00:00:00 UTC+0,19620.56754359,1323.50401797,17.17642561,287.02397338,0.0603553,0.42842288,6.38212166,0.46261652,32.9839333,0.06138892
448,2022-10-03 00:00:00 UTC+0,19065.15383715,1277.90134528,16.55833784,284.94314256,0.05933088,0.42033583,6.17500403,0.45025633,32.09702549,0.06098042
449,2022-10-02 00:00:00 UTC+0,19314.46383522,1311.26332442,16.97200474,282.8698125,0.06068022,0.4309075,6.27017792,0.47496133,32.45579082,0.06052338
450,2022-10-01 00:00:00 UTC+0,19476.926596,1329.14603207,17.20194529,284.00743171,0.06172041,0.43442606,6.31888454,0.48018561,33.24966352,0.06115072
451,2022-09-30 00:00:00 UTC+0,19563.76516178,1335.73897063,17.34942964,283.74872314,0.06074925,0.43797702,6.42436226,0.48549736,33.93599567,0.06101068
452,2022-09-29 00:00:00 UTC+0,19444.78777136,1340.02305948,17.30089122,281.35816085,0.06082432,0.4384459,6.40223075,0.45232,33.30329996,0.05975542
453,2022-09-28 00:00:00 UTC+0,19116.33116071,1331.15017693,17.31941398,272.55020435,0.06066007,0.44253493,6.38590769,0.44973876,32.76612156,0.05947219
454,2022-09-27 00:00:00 UTC+0,19219.72778066,1335.1212052,17.52015527,275.64502118,0.06112668,0.44676799,6.53730545,0.4675848,33.85239531,0.05952961
455,2022-09-26 00:00:00 UTC+0,18809.41143933,1294.07509528,17.31977398,274.08861744,0.06135799,0.44730099,6.20903628,0.49382068,32.32786924,0.05976311
456,2022-09-25 00:00:00 UTC+0,18939.9705805,1318.09934702,17.63284263,275.43957294,0.06337571,0.4528707,6.27919335,0.48961215,33.50387895,0.05990611
457,2022-09-24 00:00:00 UTC+0,19291.90480245,1329.55880673,17.97892251,276.54453165,0.06337732,0.46267754,6.43872399,0.5055469,33.71195119,0.06054218
458,2022-09-23 00:00:00 UTC+0,19464.32266335,1330.79279292,17.72119179,275.94168079,0.05979688,0.46022275,6.45919923,0.48705962,32.4679174,0.06036682
459,2022-09-22 00:00:00 UTC+0,18539.63523831,1252.77456217,16.62010158,264.64307238,0.05749412,0.44199914,6.15507954,0.39875169,30.82514946,0.05929044
460,2022-09-21 00:00:00 UTC+0,18869.92880939,1324.19056462,16.6592285,266.30872419,0.05851463,0.44211061,6.27355447,0.41469755,31.4054935,0.05978013
461,2022-09-20 00:00:00 UTC+0,19570.38670952,1379.92070453,17.33139833,272.29439732,0.05871669,0.45470699,6.40014768,0.38840033,32.71343099,0.06037312
462,2022-09-19 00:00:00 UTC+0,19437.15786798,1335.85255239,16.77242327,266.62335894,0.0576008,0.44857649,6.45131928,0.36011169,31.08875047,0.06097985
463,2022-09-18 00:00:00 UTC+0,20131.67530571,1471.20395536,18.47508619,279.3361094,0.06229599,0.48773802,7.06203361,0.37553543,33.76184564,0.06224025
464,2022-09-17 00:00:00 UTC+0,19764.41171204,1432.21580748,18.03786655,274.34963227,0.06041732,0.47427589,6.88516966,0.35718305,32.18223308,0.0612968
465,2022-09-16 00:00:00 UTC+0,19702.16988981,1471.99959252,18.19750413,270.72972153,0.0587486,0.46653351,6.92599467,0.32697616,33.06424838,0.06129019
466,2022-09-15 00:00:00 UTC+0,20255.92297833,1635.36820619,19.16095709,279.72005695,0.06125756,0.48223183,7.21376044,0.34229767,34.07101052,0.06167117
467,2022-09-14 00:00:00 UTC+0,20184.9674919,1573.2052137,18.90465943,277.42108372,0.05967104,0.46558511,7.08511599,0.33313434,33.05973267,0.06071481
468,2022-09-13 00:00:00 UTC+0,22339.67050262,1710.16429085,21.32471181,293.02658767,0.06376477,0.50061179,7.64302279,0.35859049,37.34461621,0.06377024
469,2022-09-12 00:00:00 UTC+0,21739.8043798,1761.31735588,20.59617713,294.75802344,0.0635829,0.50857174,7.68571259,0.35447267,34.90471667,0.06405887
470,2022-09-11 00:00:00 UTC+0,21707.38731932,1779.51902888,20.52057963,297.53087909,0.06482594,0.51256626,7.79445231,0.35763222,35.15110409,0.06474717
471,2022-09-10 00:00:00 UTC+0,21359.58252558,1717.07695698,20.33778625,293.02621789,0.06395015,0.50212766,7.76275056,0.35655205,34.70744693,0.06342032
472,2022-09-09 00:00:00 UTC+0,19322.77774937,1635.93217601,19.12641733,280.55767662,0.06103979,0.48003672,7.39536016,0.34054323,33.60651305,0.06128806
473,2022-09-08 00:00:00 UTC+0,19280.62547646,1629.88323116,19.02150719,278.7730502,0.06117842,0.47983175,7.20230839,0.33781263,32.75240078,0.0619012
474,2022-09-07 00:00:00 UTC+0,18859.50008768,1564.55895403,18.24995076,264.03727128,0.05909442,0.46431246,6.89256516,0.32288284,30.93257106,0.06092571
475,2022-09-06 00:00:00 UTC+0,19785.73350186,1617.93545549,19.37640264,276.55056282,0.06284548,0.4997819,7.36250524,0.33317444,32.21580983,0.06293771
476,2022-09-05 00:00:00 UTC+0,19980.01322224,1578.94930134,19.0129113,278.75305282,0.06326098,0.50261125,7.37455041,0.33223274,32.1449244,0.06356245
477,2022-09-04 00:00:00 UTC+0,19814.56424511,1555.67407721,18.87459886,277.51831029,0.06272962,0.48029154,7.27679995,0.33016894,31.0762601,0.06313301
478,2022-09-03 00:00:00 UTC+0,19941.45137005,1575.17663073,18.84118494,276.77790428,0.06160368,0.45489577,7.30197344,0.33138798,31.1964677,0.0626315
479,2022-09-02 00:00:00 UTC+0,20153.97597798,1588.98035109,19.33518342,278.86798697,0.06252537,0.45858826,7.19308107,0.33371002,31.62752045,0.06342736
480,2022-09-01 00:00:00 UTC+0,20023.55444491,1552.56296623,19.10326585,278.57874901,0.06131383,0.44667264,7.01934363,0.32804299,31.45350187,0.06345341
481,2022-08-31 00:00:00 UTC+0,19805.35069886,1525.40011623,19.34625669,281.29381883,0.06166184,0.45266997,6.98439161,0.32755804,31.46046207,0.06485044
482,2022-08-30 00:00:00 UTC+0,20308.86144789,1555.17745604,19.39437339,286.40738466,0.06404866,0.45175696,7.29011897,0.33423075,32.46762261,0.06348931
483,2022-08-29 00:00:00 UTC+0,19659.24670619,1438.74705033,18.50213882,277.77936676,0.06228071,0.43175497,6.89542479,0.32509293,30.63070825,0.06178074
484,2022-08-28 00:00:00 UTC+0,20069.9533316,1496.05546594,20.15951899,277.8541893,0.06378122,0.45184687,7.06280723,0.33710191,31.63923192,0.06303757
485,2022-08-27 00:00:00 UTC+0,20271.32295171,1510.18911148,20.62468378,279.40642418,0.06365921,0.4324678,6.93748935,0.33920099,31.78642233,0.06175752
486,2022-08-26 00:00:00 UTC+0,21618.00901918,1697.07697196,23.07355204,301.81778637,0.06925042,0.46564881,7.59438702,0.35009811,35.34736654,0.06560219
487,2022-08-25 00:00:00 UTC+0,21395.45846976,1657.79364247,23.0370011,296.41961245,0.06801214,0.45848733,7.58104467,0.34679271,34.98161284,0.06490529
488,2022-08-24 00:00:00 UTC+0,21562.45153991,1665.79190739,23.56915784,299.46337675,0.06893988,0.46619724,7.6579498,0.3477726,35.70506472,0.06636303
489,2022-08-23 00:00:00 UTC+0,21387.74711477,1622.30703458,22.57858695,301.15613618,0.06848738,0.46103967,7.40216982,0.34562684,35.48979518,0.06561415
490,2022-08-22 00:00:00 UTC+0,21615.76169342,1624.14998288,23.06391275,303.01514795,0.06961541,0.46493736,7.45633587,0.34705459,36.53272408,0.06628655
491,2022-08-21 00:00:00 UTC+0,21175.23273299,1579.4157231,22.2765322,283.65615524,0.06965672,0.45216524,7.23495792,0.33878556,35.23183017,0.06589421
492,2022-08-20 00:00:00 UTC+0,20945.83396605,1618.53250426,22.53546803,279.97781376,0.06821939,0.45254722,7.33619641,0.33647347,35.98979543,0.06433055
493,2022-08-19 00:00:00 UTC+0,23248.38422819,1850.11129105,24.29901186,298.60069955,0.07510823,0.51448688,8.10415325,0.37237141,39.61889487,0.06762297
494,2022-08-18 00:00:00 UTC+0,23359.41883707,1834.82645264,25.53001019,306.63928689,0.08059907,0.53930161,8.37095242,0.38189978,40.55628554,0.06830879
495,2022-08-17 00:00:00 UTC+0,23913.33372563,1880.60010126,27.25116365,316.69840043,0.08719055,0.559785,8.86355957,0.37832162,43.25208387,0.06992858
496,2022-08-16 00:00:00 UTC+0,24179.01465231,1908.27764191,27.87886146,319.97483545,0.07693894,0.5524587,8.8119398,0.37685099,43.90258123,0.06912028
497,2022-08-15 00:00:00 UTC+0,24312.54142489,1936.70116361,28.22516588,317.70198773,0.08190774,0.57237917,8.95595436,0.37789174,44.97769928,0.07045156
498,2022-08-14 00:00:00 UTC+0,24433.65374724,1982.41182805,29.14348315,323.88872398,0.07315768,0.56164912,9.30467005,0.37917471,46.62762819,0.07003374
499,2022-08-13 00:00:00 UTC+0,24411.37987152,1959.33092472,29.38592428,327.33792595,0.07253372,0.54183836,9.48056746,0.38068672,45.34052505,0.0706407
